Uid	Term	Term_Score
5752	all	100
5753	all	100
5753	progression	59.47549
5753	missions	89.61729
5754	all	100
5754	game	43.10328
5755	all	100
5755	editor	53.10572
5756	all	100
5756	missions	89.61729
5757	all	100
5757	missions	89.61729
5758	all	100
5758	objectives	49.39879
5758	quest	57.51136
5759	all	100
5759	quest	57.51136
5760	all	100
5760	missions	89.61729
5760	map	53.80917
5761	all	100
5762	all	100
5763	all	100
5763	campaign	55.89957
5763	quests	69.54974
5764	all	100
5765	all	100
5765	editor	53.10572
5765	map	53.80917
5766	all	100
5766	editor	53.10572
5766	map	53.80917
5767	all	100
5767	side missions	4.759573
5768	all	100
5769	all	100
5770	all	100
5770	missions	89.61729
5771	all	100
5771	mission	61.48469
5772	all	100
5772	map	53.80917
5773	all	100
5774	all	100
5775	all	100
5775	editor	53.10572
5775	map	53.80917
5776	all	100
5777	all	100
5777	map	53.80917
5778	all	100
5779	all	100
5780	all	100
5780	missions	89.61729
5780	mission	61.48469
5780	quests	69.54974
5781	all	100
5782	all	100
5782	mission	61.48469
5783	all	100
5783	campaign	55.89957
5784	all	100
5785	all	100
5785	campaign	55.89957
5786	all	100
5786	quest	57.51136
5787	all	100
5787	game	31.20657
5787	map	53.80917
5788	all	100
5788	mission	61.48469
5789	all	100
5790	all	100
5790	missions	89.61729
5791	all	100
5791	mission	61.48469
5792	all	100
5792	missions	89.61729
5793	all	100
5793	outposts	65.8118
5793	missions	89.61729
5793	enemy	63.82246
5794	all	100
5794	mission	61.48469
5794	game	41.14266
5794	fun	39.29599
5795	all	100
5795	campaign	55.89957
5796	all	100
5796	campaign	55.89957
5797	all	100
5797	game	41.14266
5798	all	100
5798	quests	69.54974
5798	map	53.80917
5799	all	100
5799	mission	61.48469
5799	quests	69.54974
5799	quest	57.51136
5800	all	100
5800	side missions	4.759573
5800	gameplay	65.1876
5800	quest	57.51136
5801	all	100
5801	side missions	4.759573
5802	all	100
5802	missions	89.61729
5803	all	100
5804	all	100
5804	side missions	4.759573
5804	mission	61.48469
5805	all	100
5805	quests	69.54974
5806	all	100
5806	side missions	4.759573
5807	all	100
5807	map	53.80917
5808	all	100
5809	all	100
5810	all	100
5810	map	53.80917
5811	all	100
5811	missions	89.61729
5812	all	100
5812	mission	61.48469
5813	all	100
5813	map	53.80917
5814	all	100
5814	side missions	4.759573
5815	all	100
5815	story	59.94361
5815	quest	57.51136
5816	all	100
5816	missions	89.61729
5817	all	100
5817	game	43.10328
5817	map	53.80917
5818	all	100
5819	all	100
5819	side missions	4.759573
5820	all	100
5820	campaign	55.89957
5821	all	100
5821	missions	89.61729
5822	all	100
5822	missions	89.61729
5822	quests	69.54974
5822	game	43.10328
5822	map	53.80917
5823	all	100
5823	missions	89.61729
5823	story	59.94361
5824	all	100
5825	all	100
5825	map	53.80917
5826	all	100
5826	campaign	55.89957
5827	all	100
5828	all	100
5829	all	100
5830	all	100
5830	objectives	49.39879
5830	map	53.80917
5831	all	100
5831	quest	57.51136
5832	all	100
5833	all	100
5833	map	53.80917
5834	all	100
5834	side missions	4.759573
5834	campaign	55.89957
5835	all	100
5836	all	100
5836	mission	61.48469
5836	quest	57.51136
5837	all	100
5837	map	53.80917
5838	all	100
5838	missions	89.61729
5839	all	100
5840	all	100
5840	editor	53.10572
5840	map	53.80917
5841	all	100
5841	endings	62.45765
5841	cry	60.37684
5842	all	100
5842	map	53.80917
5843	all	100
5844	all	100
5844	campaign	55.89957
5845	all	100
5845	map	53.80917
5846	all	100
5846	game	43.10328
5847	all	100
5847	missions	89.61729
5848	all	100
5848	quests	69.54974
5849	all	100
5849	villains	54.16332
5849	mission	61.48469
5849	story	59.94361
5850	all	100
5851	all	100
5851	missions	89.61729
5852	all	100
5853	all	100
5853	editor	53.10572
5853	map	53.80917
5854	all	100
5854	objectives	49.39879
5854	missions	89.61729
5854	map	53.80917
5855	all	100
5855	side missions	4.759573
5855	game	43.10328
5856	all	100
5857	all	100
5857	side missions	4.759573
5858	all	100
5858	missions	89.61729
5859	all	100
5860	all	100
5860	missions	89.61729
5861	all	100
5861	editor	53.10572
5861	map	53.80917
5861	dlc	66.85033
5862	all	100
5862	missions	89.61729
5863	all	100
5863	missions	89.61729
5864	all	100
5864	quest	57.51136
5865	all	100
5865	side missions	4.759573
5865	mission	61.48469
5866	all	100
5866	perks	50.70712
5867	all	100
5867	outposts	54.84729
5868	all	100
5869	all	100
5869	missions	89.61729
5870	all	100
5871	all	100
5872	all	100
5873	all	100
5873	side missions	4.759573
5874	all	100
5874	progression	59.47549
5874	missions	89.61729
5875	all	100
5876	all	100
5876	map	53.80917
5877	all	100
5877	side missions	4.759573
5877	map	53.80917
5878	all	100
5878	side missions	4.759573
5879	all	100
5879	map	53.80917
5880	all	100
5880	missions	89.61729
5881	all	100
5881	missions	89.61729
5882	all	100
5882	missions	89.61729
5883	all	100
5884	all	100
5884	mission	61.48469
5884	quests	69.54974
5884	quest	57.51136
5885	all	100
5885	game	43.10328
5886	all	100
5886	side missions	4.759573
5887	all	100
5888	all	100
5888	missions	89.61729
5888	map	53.80917
5889	all	100
5889	mission	61.48469
5890	all	100
5890	mission	61.48469
5891	all	100
5891	quests	69.54974
5891	map	53.80917
5892	all	100
5893	all	100
5894	all	100
5895	all	100
5895	missions	89.61729
5896	all	100
5897	all	100
5898	all	100
5898	mission	61.48469
5899	all	100
5900	all	100
5900	side missions	4.759573
5900	outposts	54.84729
5901	all	100
5901	side missions	4.759573
5902	all	100
5902	progression	59.47549
5903	all	100
5904	all	100
5904	side missions	4.759573
5905	all	100
5906	all	100
5907	all	100
5907	objectives	49.39879
5907	gameplay	65.1876
5908	all	100
5908	progression	59.47549
5908	outposts	54.84729
5908	missions	89.61729
5908	mission	61.48469
5909	all	100
5909	campaign	55.89957
5910	all	100
5911	all	100
5911	missions	89.61729
5912	all	100
5912	progression	59.47549
5912	endings	60.13434
5912	story	59.94361
5912	map	53.80917
5913	all	100
5913	missions	89.61729
5914	all	100
5914	side missions	4.759573
5915	all	100
5915	mission	61.48469
5915	quest	57.51136
5916	all	100
5917	all	100
5917	campaign	55.89957
5918	all	100
5918	weapons	81.98419
5918	map	53.80917
5919	all	100
5919	side missions	4.759573
5920	all	100
5920	side missions	4.759573
5921	all	100
5921	missions	89.61729
5921	perk	48.10097
5922	all	100
5923	all	100
5923	missions	89.61729
5923	game	43.10328
5923	map	53.80917
5924	all	100
5924	objectives	49.39879
5924	outposts	54.84729
5925	all	100
5926	all	100
5926	missions	89.61729
5927	all	100
5927	campaign	55.89957
5927	editor	53.10572
5927	map	53.80917
5928	all	100
5929	all	100
5929	missions	89.61729
5930	all	100
5930	missions	89.61729
5930	quests	69.54974
5931	all	100
5932	all	100
5932	map	53.80917
5933	all	100
5933	side missions	4.759573
5934	all	100
5934	missions	89.61729
5935	all	100
5935	mission	61.48469
5936	all	100
5936	missions	89.61729
5937	all	100
5937	mission	61.48469
5938	all	100
5938	quests	69.54974
5939	all	100
5939	map	53.80917
5940	all	100
5941	all	100
5941	objectives	49.39879
5942	all	100
5943	all	100
5943	quests	69.54974
5943	guns	77.04581
5944	all	100
5945	all	100
5945	missions	89.61729
5946	all	100
5946	map	53.80917
5947	all	100
5948	all	100
5948	side missions	4.759573
5949	all	100
5949	side missions	4.759573
5950	all	100
5951	all	100
5951	mission	61.48469
5952	all	100
5952	mission	61.48469
5953	all	100
5953	missions	89.61729
5954	all	100
5954	missions	89.61729
5955	all	100
5955	storyline	49.48613
5956	all	100
5956	missions	89.61729
5957	all	100
5957	missions	89.61729
5957	mission	61.48469
5958	all	100
5958	map	53.80917
5959	all	100
5959	side missions	4.759573
5960	all	100
5960	map	53.80917
5961	all	100
5961	map	53.80917
5962	all	100
5962	progression	59.47549
5963	all	100
5964	all	100
5964	missions	89.61729
5965	all	100
5965	missions	89.61729
5966	all	100
5967	all	100
5967	quests	69.54974
5968	all	100
5968	missions	89.61729
5969	all	100
5969	progression	59.47549
5970	all	100
5971	all	100
5972	all	100
5972	map	53.80917
5973	all	100
5973	progression	59.47549
5974	all	100
5975	all	100
5976	all	100
5976	editor	53.10572
5977	all	100
5977	quest	57.51136
5978	all	100
5979	all	100
5980	all	100
5980	outposts	54.84729
5980	missions	89.61729
5981	all	100
5982	all	100
5983	all	100
5983	map	53.80917
5984	all	100
5984	missions	89.61729
5984	quests	69.54974
5985	all	100
5985	editor	53.10572
5985	map	53.80917
5986	all	100
5986	quests	69.54974
5987	all	100
5987	mission	61.48469
5987	story	59.94361
5988	all	100
5988	missions	89.61729
5989	all	100
5990	all	100
5990	side missions	4.759573
5991	all	100
5992	all	100
5992	map	53.80917
5993	all	100
5994	all	100
5994	map	53.80917
5995	all	100
5995	map	53.80917
5996	all	100
5996	editor	53.10572
5996	map	53.80917
5997	all	100
5998	all	100
5999	all	100
5999	side missions	4.759573
5999	gameplay	65.1876
6000	all	100
6000	side missions	4.759573
6001	all	100
6001	progression	59.47549
6001	ending	71.2765
6002	all	100
6002	campaign	55.89957
6003	all	100
6003	campaign	55.89957
6003	explore	42.88372
6004	all	100
6004	campaign	55.89957
6005	all	100
6006	all	100
6007	all	100
6007	map	53.80917
6008	all	100
6008	side missions	4.759573
6008	quests	69.54974
6009	all	100
6009	missions	89.61729
6009	story	59.94361
6010	all	100
6010	side missions	4.759573
6011	all	100
6011	missions	89.61729
6012	all	100
6012	editor	53.10572
6012	map	53.80917
6013	all	100
6013	missions	89.61729
6014	all	100
6014	side missions	4.759573
6015	all	100
6016	all	100
6016	map	53.80917
6017	all	100
6018	all	100
6018	mission	61.48469
6019	all	100
6020	all	100
6020	map	53.80917
6021	all	100
6021	map	53.80917
6022	all	100
6023	all	100
6023	mission	61.48469
6024	all	100
6024	missions	89.61729
6025	all	100
6025	campaign	55.89957
6026	all	100
6026	campaign	55.89957
6026	mission	61.48469
6027	all	100
6027	objectives	49.39879
6027	outposts	54.84729
6028	all	100
6028	side missions	4.759573
6029	all	100
6029	side missions	4.759573
6030	all	100
6031	all	100
6031	map	53.80917
6032	all	100
6033	all	100
6034	all	100
6035	all	100
6036	all	100
6036	campaign	55.89957
6037	all	100
6038	all	100
6038	missions	89.61729
6038	quests	69.54974
6039	all	100
6039	side missions	4.759573
6040	all	100
6041	all	100
6041	missions	89.61729
6042	all	100
6042	missions	89.61729
6042	story	59.94361
6043	all	100
6043	missions	89.61729
6043	quests	69.54974
6044	all	100
6044	map	53.80917
6045	all	100
6045	side missions	4.759573
6046	all	100
6047	all	100
6047	missions	89.61729
6048	all	100
6049	all	100
6049	mission	61.48469
6050	all	100
6050	mission	61.48469
6051	all	100
6051	missions	89.61729
6051	quests	69.54974
6052	all	100
6053	all	100
6054	all	100
6054	missions	89.61729
6055	all	100
6055	map	53.80917
6056	all	100
6057	all	100
6058	all	100
6059	all	100
6060	all	100
6060	progression	59.47549
6060	mission	61.48469
6061	all	100
6062	all	100
6062	missions	89.61729
6063	all	100
6063	missions	89.61729
6064	all	100
6064	side missions	4.759573
6064	boring	54.4232
6065	all	100
6066	all	100
6066	missions	89.61729
6067	all	100
6068	all	100
6069	all	100
6069	map	53.80917
6070	all	100
6070	mission	61.48469
6071	all	100
6071	missions	89.61729
6072	all	100
6073	all	100
6073	mission	61.48469
6074	all	100
6075	all	100
6076	all	100
6077	all	100
6078	all	100
6079	all	100
6080	all	100
6080	campaign	55.89957
6081	all	100
6081	missions	89.61729
6082	all	100
6083	all	100
6084	all	100
6084	repetitive	61.23596
6084	missions	89.61729
6085	all	100
6085	side missions	4.759573
6086	all	100
6087	all	100
6088	all	100
6088	missions	89.61729
6089	all	100
6089	county	65.05325
6090	all	100
6090	outposts	54.84729
6090	missions	89.61729
6091	all	100
6091	missions	89.61729
6092	all	100
6092	objectives	49.39879
6093	all	100
6093	quests	69.54974
6093	quest	57.51136
6094	all	100
6094	missions	89.61729
6094	quests	69.54974
6094	story	59.94361
6094	cry	55.77016
6095	all	100
6095	missions	89.61729
6096	all	100
6097	all	100
6097	map	53.80917
6098	all	100
6099	all	100
6100	all	100
6101	all	100
6101	missions	89.61729
6101	map	53.80917
6102	all	100
6102	map	53.80917
6103	all	100
6103	mission	61.48469
6103	quest	57.51136
6104	all	100
6104	quests	69.54974
6105	all	100
6106	all	100
6106	map	53.80917
6107	all	100
6107	missions	89.61729
6108	all	100
6108	quest	57.51136
6109	all	100
6109	missions	89.61729
6110	all	100
6111	all	100
6111	missions	89.61729
6112	all	100
6112	enemies	75.05309
6113	all	100
6114	all	100
6114	mission	61.48469
6115	all	100
6115	mission	61.48469
6115	game	41.14266
6116	all	100
6116	progression	59.47549
6117	all	100
6117	map	53.80917
6118	all	100
6118	missions	89.61729
6119	all	100
6119	mission	61.48469
6120	all	100
6120	mission	61.48469
6121	all	100
6122	all	100
6122	missions	89.61729
6123	all	100
6123	mission	61.48469
6124	all	100
6125	all	100
6125	outposts	54.84729
6125	map	53.80917
6126	all	100
6126	quests	69.54974
6127	all	100
6128	all	100
6128	missions	89.61729
6128	mission	61.48469
6129	all	100
6130	all	100
6130	quest	57.51136
6131	all	100
6132	all	100
6132	map	53.80917
6133	all	100
6133	missions	89.61729
6134	all	100
6134	progression	59.47549
6134	story	59.94361
6135	all	100
6135	map	53.80917
6136	all	100
6136	mission	61.48469
6137	all	100
6137	map	53.80917
6138	all	100
6138	missions	89.61729
6139	all	100
6140	all	100
6141	all	100
6141	side missions	4.759573
6141	outposts	54.84729
6141	gameplay	65.1876
6141	far cry	7.301975
6142	all	100
6142	missions	89.61729
6142	weapons	81.98419
6142	guns	77.04581
6143	all	100
6143	ending	71.2765
6144	all	100
6144	mission	61.48469
6145	all	100
6146	all	100
6146	missions	89.61729
6147	all	100
6147	mission	61.48469
6148	all	100
6148	side missions	4.759573
6149	all	100
6149	repetitive	61.23596
6149	missions	89.61729
6149	map	53.80917
6150	all	100
6151	all	100
6152	all	100
6153	all	100
6153	side missions	4.759573
6154	all	100
6154	side missions	4.759573
6155	all	100
6155	missions	89.61729
6155	mission	61.48469
6156	all	100
6156	missions	89.61729
6157	all	100
6158	all	100
6159	all	100
6160	all	100
6160	missions	89.61729
6161	all	100
6161	mission	61.48469
6161	quests	69.54974
6162	all	100
6162	side missions	4.759573
6163	all	100
6163	quest	57.51136
6164	all	100
6165	all	100
6165	quests	69.54974
6166	all	100
6166	missions	89.61729
6167	all	100
6168	all	100
6168	side missions	4.759573
6169	all	100
6169	progression	59.47549
6169	missions	89.61729
6170	all	100
6170	missions	89.61729
6171	all	100
6172	all	100
6172	objectives	49.39879
6172	missions	89.61729
6173	all	100
6173	map	53.80917
6174	all	100
6174	map	53.80917
6175	all	100
6175	quests	69.54974
6175	map	53.80917
6176	all	100
6176	map	53.80917
6177	all	100
6177	missions	89.61729
6177	map	53.80917
6178	all	100
6179	all	100
6179	progression	59.47549
6179	campaign	55.89957
6180	all	100
6180	campaign	55.89957
6181	all	100
6181	missions	89.61729
6182	all	100
6182	missions	89.61729
6183	all	100
6183	missions	89.61729
6183	mission	61.48469
6184	all	100
6185	all	100
6185	game	43.10328
6185	map	53.80917
6186	all	100
6187	all	100
6188	all	100
6188	map	53.80917
6189	all	100
6190	all	100
6191	all	100
6192	all	100
6192	missions	89.61729
6192	quests	69.54974
6193	all	100
6193	map	53.80917
6194	all	100
6194	missions	89.61729
6194	campaign	55.89957
6195	all	100
6195	missions	89.61729
6195	campaign	55.89957
6196	all	100
6196	campaign	55.89957
6197	all	100
6197	missions	89.61729
6198	all	100
6199	all	100
6199	missions	89.61729
6199	mission	61.48469
6200	all	100
6200	missions	89.61729
6201	all	100
6201	mission	61.48469
6201	story	59.94361
6202	all	100
6202	progression	62.97426
6202	progress	49.42832
6202	mission	61.48469
6202	co op	5.266573
6202	host	52.06739
6203	all	100
6203	missions	89.61729
6204	all	100
6204	progression	59.47549
6204	missions	89.61729
6205	all	100
6206	all	100
6206	mission	61.48469
6207	all	100
6208	all	100
6209	all	100
6210	all	100
6210	missions	89.61729
6211	all	100
6212	all	100
6212	outposts	54.84729
6212	missions	89.61729
6212	quests	69.54974
6213	all	100
6213	missions	89.61729
6214	all	100
6215	all	100
6216	all	100
6217	all	100
6217	mission	61.48469
6218	all	100
6219	all	100
6219	side missions	4.759573
6220	all	100
6221	all	100
6221	progression	59.47549
6221	missions	89.61729
6222	all	100
6223	all	100
6223	missions	89.61729
6224	all	100
6224	outposts	54.84729
6224	missions	89.61729
6224	map	53.80917
6225	all	100
6226	all	100
6226	outposts	54.84729
6226	missions	89.61729
6227	all	100
6227	campaign	55.89957
6228	all	100
6229	all	100
6230	all	100
6230	quest	57.51136
6231	all	100
6232	all	100
6232	missions	89.61729
6233	all	100
6233	side missions	4.759573
6233	objectives	49.39879
6234	all	100
6234	missions	89.61729
6235	all	100
6235	missions	89.61729
6236	all	100
6236	map	53.80917
6237	all	100
6237	mission	61.48469
6238	all	100
6239	all	100
6239	quests	69.54974
6239	plot	71.51877
6239	cry	55.77016
6240	all	100
6240	missions	89.61729
6240	host	52.06739
6241	all	100
6242	all	100
6243	all	100
6244	all	100
6244	side missions	4.759573
6245	all	100
6245	side missions	4.759573
6245	ending	71.2765
6246	all	100
6246	missions	89.61729
6247	all	100
6248	all	100
6248	missions	89.61729
6248	quest	57.51136
6249	all	100
6250	all	100
6250	missions	89.61729
6250	mission	61.48469
6251	all	100
6251	campaign	55.89957
6251	game	43.10328
6252	all	100
6252	guns	77.04581
6253	all	100
6253	outposts	54.84729
6253	mission	61.48469
6254	all	100
6254	side missions	4.759573
6254	map	53.80917
6255	all	100
6255	missions	89.61729
6256	all	100
6256	missions	89.61729
6257	all	100
6257	mission	61.48469
6257	boring	52.98831
6257	map	53.80917
6258	all	100
6258	missions	89.61729
6259	all	100
6260	all	100
6260	editor	53.10572
6261	all	100
6261	missions	89.61729
6261	story	59.94361
6262	all	100
6262	side missions	4.759573
6263	all	100
6263	missions	89.61729
6264	all	100
6264	missions	89.61729
6265	all	100
6266	all	100
6266	story	59.94361
6266	quest	57.51136
6266	coop	71.82907
6267	all	100
6267	missions	89.61729
6267	boring	54.4232
6267	map	53.80917
6268	all	100
6268	campaign	55.89957
6268	coop	71.82907
6269	all	100
6269	side missions	4.759573
6269	mission	61.48469
6270	all	100
6270	missions	89.61729
6271	all	100
6271	map	53.80917
6272	all	100
6272	missions	89.61729
6273	all	100
6273	missions	89.61729
6273	mission	61.48469
6274	all	100
6274	side missions	4.759573
6275	all	100
6276	all	100
6276	map	53.80917
6277	all	100
6277	map	53.80917
6278	all	100
6278	mission	61.48469
6279	all	100
6280	all	100
6281	all	100
6282	all	100
6282	mission	61.48469
6283	all	100
6283	boring	54.4232
6284	all	100
6285	all	100
6285	progression	59.47549
6286	all	100
6286	weapons	81.98419
6287	all	100
6287	campaign	55.89957
6287	quests	69.54974
6288	all	100
6289	all	100
6289	map	53.80917
6290	all	100
6290	mission	61.48469
6291	all	100
6291	map	53.80917
6292	all	100
6293	all	100
6294	all	100
6295	all	100
6296	all	100
6297	all	100
